Outstation,ModulesRef,ModuleLabel,Type,Value,Time,Transition,CurrentState
19,I63,Chiller 2 Duty Shunt Pump Fail,On,1.000000,2023/04/13 00:01:12,Occurred,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,1.000000,2023/04/13 00:01:12,Occurred,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,1.000000,2023/04/13 00:01:12,Occurred,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,1.000000,2023/04/13 00:01:12,Occurred,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,1.000000,2023/04/13 00:01:13,Occurred,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,1.000000,2023/04/13 00:01:13,Occurred,Waiting
19,I48,West LPHW CT Duty Pump Fail,On,1.000000,2023/04/13 00:02:04,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/13 00:02:18,Cleared,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,1.000000,2023/04/13 00:17:01,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/13 00:17:01,Occurred,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,1.000000,2023/04/13 00:17:01,Occurred,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,1.000000,2023/04/13 00:17:01,Occurred,Waiting
19,I75,East CHW CT Duty Pump Fail,On,1.000000,2023/04/13 00:20:09,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/13 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/13 04:02:03,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/13 05:01:35,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/13 05:02:23,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/13 05:23:38,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/13 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/13 06:02:27,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/13 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/13 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/13 07:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/13 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/13 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/13 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/13 07:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/13 07:32:01,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/13 08:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/13 08:05:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/13 08:07:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/13 08:32:46,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/13 09:01:25,Occurred,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/04/13 10:05:07,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/13 10:05:08,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/13 10:05:09,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/13 10:05:09,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/13 10:05:14,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/04/13 10:05:40,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/13 10:06:45,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/13 10:06:52,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/13 10:07:31,Occurred,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/13 10:07:55,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/13 12:59:08,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/04/13 12:59:08,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/13 12:59:09,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/13 12:59:10,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/13 12:59:14,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/04/13 13:00:14,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/13 13:01:18,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/13 13:01:26,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/13 13:02:03,Occurred,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/13 13:02:30,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/13 13:02:31,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/13 13:41:56,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/04/13 13:41:56,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/13 13:41:57,Cleared,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/13 13:41:58,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/13 13:41:58,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/13 13:42:02,Cleared,Waiting
13,I40,Fire Alarm Active,On,1.000000,2023/04/13 13:42:56,Occurred,Waiting
19,I3,Gas Safety Active,On,1.000000,2023/04/13 13:42:57,Occurred,Waiting
19,I2,Fire Alarm Active,On,1.000000,2023/04/13 13:42:57,Occurred,Waiting
11,I21,Fire Alarm Active,On,1.000000,2023/04/13 13:42:58,Occurred,Waiting
17,I40,KS02-02 Supply Flow Fail,On,0.000000,2023/04/13 13:43:00,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/13 13:43:00,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/13 13:43:01,Cleared,Waiting
13,I40,Fire Alarm Active,On,0.000000,2023/04/13 13:43:55,Cleared,Waiting
19,I3,Gas Safety Active,On,0.000000,2023/04/13 13:43:56,Cleared,Waiting
19,I2,Fire Alarm Active,On,0.000000,2023/04/13 13:43:56,Cleared,Waiting
11,I21,Fire Alarm Active,On,0.000000,2023/04/13 13:44:00,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/04/13 13:44:06,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/13 13:45:13,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/13 13:45:20,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/13 13:45:56,Occurred,Waiting
17,I40,KS02-02 Supply Flow Fail,On,1.000000,2023/04/13 13:45:57,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/13 13:45:57,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/13 13:45:58,Occurred,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/13 13:46:22,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/13 13:46:26,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/13 17:01:41,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/13 17:23:44,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/13 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/13 21:00:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/13 21:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/13 22:00:00,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/13 22:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/13 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/13 22:05:01,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/13 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/13 22:07:02,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/13 22:35:08,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/13 23:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/13 23:10:02,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/13 23:27:12,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I75,East CHW CT Duty Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I63,Chiller 2 Duty Shunt Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I48,West LPHW CT Duty Pump Fail,On,0.000000,2023/04/14 00:00:00,Cleared,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,1.000000,2023/04/14 00:01:13,Occurred,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,1.000000,2023/04/14 00:01:13,Occurred,Waiting
19,I63,Chiller 2 Duty Shunt Pump Fail,On,1.000000,2023/04/14 00:01:14,Occurred,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,1.000000,2023/04/14 00:01:14,Occurred,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,1.000000,2023/04/14 00:01:14,Occurred,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,1.000000,2023/04/14 00:01:14,Occurred,Waiting
19,I48,West LPHW CT Duty Pump Fail,On,1.000000,2023/04/14 00:02:02,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/14 00:02:17,Cleared,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,1.000000,2023/04/14 00:17:02,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/14 00:17:03,Occurred,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,1.000000,2023/04/14 00:17:03,Occurred,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,1.000000,2023/04/14 00:17:03,Occurred,Waiting
19,I75,East CHW CT Duty Pump Fail,On,1.000000,2023/04/14 00:19:34,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/14 03:52:01,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/14 03:56:17,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/14 05:01:45,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/14 05:02:22,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/14 05:23:49,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/14 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/14 06:02:29,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/14 06:42:02,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/14 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/14 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/14 07:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/14 07:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/14 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/14 07:20:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/14 07:27:04,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/14 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/14 08:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/14 08:07:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/14 08:24:03,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/14 17:01:51,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/14 17:23:55,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/14 21:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/14 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/14 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/14 21:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/14 21:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/14 21:10:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/14 21:17:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/14 22:02:01,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/14 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/14 22:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/14 22:07:03,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/14 22:10:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/14 22:45:10,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/14 23:05:02,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/14 23:10:01,Cleared,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I75,East CHW CT Duty Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I63,Chiller 2 Duty Shunt Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I48,West LPHW CT Duty Pump Fail,On,0.000000,2023/04/15 00:00:00,Cleared,Waiting
19,I66,Chiller 2 Shunt Pump 1+2 Fail,On,1.000000,2023/04/15 00:01:13,Occurred,Waiting
19,I63,Chiller 2 Duty Shunt Pump Fail,On,1.000000,2023/04/15 00:01:13,Occurred,Waiting
19,I45,Chiller 1 Shunt Pump 1+2 Fail,On,1.000000,2023/04/15 00:01:13,Occurred,Waiting
19,I69,Chiller 3 Duty Shunt Pump Fail,On,1.000000,2023/04/15 00:01:14,Occurred,Waiting
19,I70,Chiller 3 Shunt Pump 1+2 Fail,On,1.000000,2023/04/15 00:01:14,Occurred,Waiting
19,I44,Chiller 1 Duty Shunt Pump Fail,On,1.000000,2023/04/15 00:01:14,Occurred,Waiting
19,I48,West LPHW CT Duty Pump Fail,On,1.000000,2023/04/15 00:02:01,Occurred,Waiting
19,I77,AHU CHW CT Duty Pump Fail,On,1.000000,2023/04/15 00:17:01,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/15 00:17:01,Occurred,Waiting
19,I58,AHU LPHW CT Duty Pump Fail,On,1.000000,2023/04/15 00:17:01,Occurred,Waiting
19,I59,AHU LPHW CT Pump 1+2 Fail,On,1.000000,2023/04/15 00:17:02,Occurred,Waiting
19,I75,East CHW CT Duty Pump Fail,On,1.000000,2023/04/15 00:18:26,Occurred,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/15 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/15 04:02:02,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,0.000000,2023/04/15 05:01:56,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/15 05:02:21,Occurred,Waiting
19,I78,AHU CHW CT Pump 1+2 Fail,On,1.000000,2023/04/15 05:23:58,Occurred,Waiting
13,I52,AHU15 Supply Flow Fail,On,1.000000,2023/04/15 06:02:01,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/15 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/15 06:02:28,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/15 06:26:22,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/15 06:37:03,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/15 06:37:12,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/15 06:51:25,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/15 07:00:00,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/15 07:00:00,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/15 07:00:01,Cleared,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/15 07:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/15 07:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/15 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/15 07:30:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/15 07:37:02,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/15 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/15 08:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/15 08:07:02,Occurred,Waiting
19,S22,CHWS Return Temp,Out of Limits,-53.011150,2023/04/15 09:05:54,Cleared,Waiting
19,S22,CHWS Return Temp,Out of Limits,-53.011150,2023/04/15 09:06:54,Occurred,Waiting
17,I24,GV2 Gas Safety Active,On,1.000000,2023/04/15 15:59:42,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
13,I52,AHU15 Supply Flow Fail,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/15 15:59:43,Cleared,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/15 15:59:44,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/15 15:59:44,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/15 15:59:49,Cleared,Waiting
17,I24,GV2 Gas Safety Active,On,0.000000,2023/04/15 16:00:43,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/15 16:01:46,Occurred,Waiting
14,I4,AHU19 Supply Filter Dirty,On,1.000000,2023/04/15 16:01:53,Occurred,Waiting
14,I16,AHU21 Supply Filter Dirty,On,1.000000,2023/04/15 16:01:54,Occurred,Waiting
13,I56,AHU17 Supply Flow Fail,On,1.000000,2023/04/15 16:02:32,Occurred,Waiting
13,I52,AHU15 Supply Flow Fail,On,1.000000,2023/04/15 16:02:32,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/15 16:02:32,Occurred,Waiting
14,I40,AHU20 ExtractFlow Fail,On,1.000000,2023/04/15 16:02:42,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/15 16:02:59,Occurred,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/15 16:03:00,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/15 21:00:00,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/15 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/15 21:00:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/15 21:02:01,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/15 21:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/15 21:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/15 21:32:03,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/15 22:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/15 22:02:02,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,0.000000,2023/04/15 22:05:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/15 22:05:01,Cleared,Waiting
20,I28,AHU3 Supply Flow Fail,On,0.000000,2023/04/15 22:05:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/15 22:07:01,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,0.000000,2023/04/15 23:05:01,Cleared,Waiting
17,I27,SF01 Fan Flow Fail,On,0.000000,2023/04/15 23:10:01,Cleared,Waiting
13,I52,AHU15 Supply Flow Fail,On,0.000000,2023/04/16 00:00:00,Cleared,Waiting
14,I40,AHU20 ExtractFlow Fail,On,0.000000,2023/04/16 00:00:00,Cleared,Waiting
14,I16,AHU21 Supply Filter Dirty,On,0.000000,2023/04/16 00:02:17,Cleared,Waiting
13,I56,AHU17 Supply Flow Fail,On,0.000000,2023/04/16 00:05:01,Cleared,Waiting
14,I4,AHU19 Supply Filter Dirty,On,0.000000,2023/04/16 00:05:02,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,0.000000,2023/04/16 00:05:08,Cleared,Waiting
14,I31,KS05 Supply Filter Dirty,On,1.000000,2023/04/16 04:01:17,Occurred,Waiting
13,I46,AHU13 Supply Flow Fail,On,1.000000,2023/04/16 04:07:02,Occurred,Waiting
17,I27,SF01 Fan Flow Fail,On,1.000000,2023/04/16 05:02:23,Occurred,Waiting
20,I28,AHU3 Supply Flow Fail,On,1.000000,2023/04/16 06:02:02,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,1.000000,2023/04/16 06:02:29,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/16 07:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/16 07:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/16 07:00:01,Cleared,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/16 07:02:01,Occurred,Waiting
11,I39,AHU32 Supply Flow Fail,On,1.000000,2023/04/16 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/16 07:02:02,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/16 07:25:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/16 07:32:03,Occurred,Waiting
20,I21,AHU1 ExtractFlow Fail,On,1.000000,2023/04/16 08:02:02,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,0.000000,2023/04/16 08:05:02,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,1.000000,2023/04/16 08:07:02,Occurred,Waiting
11,I25,AHU4 Supply Flow Fail,On,0.000000,2023/04/16 21:00:01,Cleared,Waiting
20,I21,AHU1 ExtractFlow Fail,On,0.000000,2023/04/16 21:00:01,Cleared,Waiting
20,I20,AHU1 Supply Flow Fail,On,0.000000,2023/04/16 21:00:01,Cleared,Waiting
11,I26,AHU4 ExtractFlow Fail,On,1.000000,2023/04/16 21:02:01,Occurred,Waiting
17,I29,AHU30 Supply Flow Fail,On,1.000000,2023/04/16 21:02:03,Occurred,Waiting
11,I26,AHU4 ExtractFlow Fail,On,0.000000,2023/04/16 21:15:01,Cleared,Waiting
11,I25,AHU4 Supply Flow Fail,On,1.000000,2023/04/16 21:22:01,Occurred,Waiting
20,I33,AHU5 ExtractFlow Fail,On,0.000000,2023/04/16 22:00:01,Cleared,Waiting
